HIT ID,Worker ID,Lifetime Approval Rate,Input.Article,Input.English Title1,Input.English Suggestion1,Input.English Title2,Input.English Suggestion2,Input.English Title3,Input.English Suggestion3,Input.English Title4,Input.English Suggestion4,Input.English Title5,Input.English Suggestion5,Input.English Title6,Input.English Suggestion6,Input.Spanish Title1,Input.Spanish Suggestion1,Input.Spanish Title2,Input.Spanish Suggestion2,Input.Spanish Title3,Input.Spanish Suggestion3,Input.Spanish Title4,Input.Spanish Suggestion4,Input.Spanish Title5,Input.Spanish Suggestion5,Input.Spanish Title6,Input.Spanish Suggestion6,English Proficiency,Spanish Proficiency,Option Choice Type.English,Option Choice Type.Spanish,Option Position,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A3IRLHMPIN22L8,  100% (3/3),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.916801906767346,  2.0298971448625838,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A3JY0ALCN46RZZ,  76% (19/25),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.814814814814815,  4.78395061728395,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A3L73EQEJV6VDN,  50% (3/6),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.320987654320987,  2.9152715773809526,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A3NLBJ9EM70FXZ,  100% (5/5),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  3.2961309523809526,  5,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A4SHW65XSXQU9,  100% (16/16),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  3.9197530864197523,  3.5185185185185186,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A7BU0Y3GDQ8P6,  100% (16/16),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.907407407407407,  4.938271604938271,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A9GR5LYJCVZ84,  100% (20/20),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.814814814814815,  4.938271604938271,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  ACEJURQPZYRIC,  71% (12/17),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  2.473958804283613,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  ACJ16OOW75MER,  100% (36/36),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  ADKF5SLASD5PJ,  100% (15/15),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  3.8080356234595882,  4.998456695933402,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AER15JITPRORR,  71% (24/34),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.876543209876543,  4.876543209876543,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AFA7JUJHFL4,  100% (38/38),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AH3OLJLKINR6Z,  63% (19/30),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  3.0343191964285716,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AKXNF43R9NMSS,  97% (38/39),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  ALPDW01XC72WM,  60% (3/5),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  1.0493827160493825,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  ART4GHIEPZ41G,  70% (28/40),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  2.6474144345238098,  4.314081101190476,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AUGUQ5IXJV98U,  100% (39/39),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.84423225308642,  4.875096450617284,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AUUCCR4YBEO28,  100% (28/28),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.907407407407407,  4.907407407407407,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  AYCPA4LY5XPTC,  100% (1/1),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  1.2328116099039717,  true,  false,  English-left,,
  33J5JKFMK73HUOQ8XDFRATR2CZ7Q3V,  A14M4O5TGDQ7TS,  100% (5/5),  https://firebasestorage.googleapis.com/v0/b/tes...,  US election polls tracker: who is leading in sw...,  The Guardian has been tracking the latest polli...,  US election poll tracker: who is leading in the...,  Joe Biden is leading Donald Trump in the nation...,"  US poll tracker: Who will win, Biden or Trump?",  With the United States Presidential elections j...,  US Election 2020: Which Are The Key Battlegroun...,  Key battleground states in US Election 2020 tha...,  US election polls tracker: who is leading in th...,  US Election 2020 Results highlights: In-person ...,  US Election 2020 Results highlights: Joe Biden ...,  US Election 2020 highlights: Democratic candida...,  Elecciones en Estados Unidos: ¿Trump o Biden? ¿...,  Las elecciones presidenciales de EE.UU. se anun...,  Joe Biden lidera las encuestas en Estados Unido...,  El exvicepresidente reúne apoyo incluso en los ...,  Claves para seguir la recta final de las elecci...,"  ""En nuestra opinión, Biden cuenta con un 75% de...",  Trump vs Biden: ¿quiénes definen realmente el r...,  Si nos guiamos por la historia reciente de Esta...,  Por qué el condado Maricopa se ha convertido en...,  Las campañas del republicano y el demócrata tie...,  Encuestas en estados indecisos revelan que no h...,  Muchos votantes mayores de 50 años votarán en a...,  3.920317150297619,  4.592839340490797,  false,  true,  Spanish-left,,
